Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Source,year,month,day,day_of_week,day_of_year,hour,is_weekend,season
2015-07-07 00:00:00,175.0,52.2,78.64,12.97,51.7,109.52,42.09,1.34,7.82,53.72,Historical,2015,7,7,1,188,0,0,2
2015-07-08 00:00:00,217.0,67.92,127.38,11.17,52.69,131.9,42.84,1.17,7.94,53.94,Historical,2015,7,8,2,189,0,0,2
2015-07-09 00:00:00,234.0,65.95,128.93,25.82,53.39,152.12,48.61,1.4,7.86,42.58,Historical,2015,7,9,3,190,0,0,2
2015-07-10 00:00:00,188.0,47.68,95.1,26.94,46.71,173.98,53.64,1.26,8.97,35.79,Historical,2015,7,10,4,191,0,0,2
2015-07-11 00:00:00,253.0,29.08,41.31,31.49,51.39,254.8,42.6,7.23,8.61,54.03,Historical,2015,7,11,5,192,0,1,2
2015-07-12 00:00:00,198.0,32.29,34.16,12.34,32.77,117.79,48.01,1.27,7.15,40.41,Historical,2015,7,12,6,193,0,1,2
2015-07-13 00:00:00,148.0,36.68,54.36,12.21,37.71,105.59,41.83,1.3,8.11,37.7,Historical,2015,7,13,0,194,0,0,2
2015-07-14 00:00:00,141.0,44.48,112.83,13.94,43.46,94.25,49.32,1.3,8.04,46.71,Historical,2015,7,14,1,195,0,0,2
2015-07-15 00:00:00,218.0,63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,Historical,2015,7,15,2,196,0,0,2
2015-07-16 00:00:00,268.0,77.2,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,Historical,2015,7,16,3,197,0,0,2
2015-07-17 00:00:00,232.0,77.99,148.95,13.99,42.07,128.36,40.17,1.88,12.46,61.43,Historical,2015,7,17,4,198,0,0,2
2015-07-18 00:00:00,204.0,71.11,148.87,24.83,48.79,149.07,42.26,1.84,10.77,56.32,Historical,2015,7,18,5,199,0,1,2
2015-07-19 00:00:00,220.0,67.39,144.11,23.65,52.87,155.27,42.68,1.28,10.4,59.05,Historical,2015,7,19,6,200,0,1,2
2015-07-20 00:00:00,223.0,49.58,83.22,16.89,62.37,196.68,41.37,1.24,10.17,61.55,Historical,2015,7,20,0,201,0,0,2
2015-07-21 00:00:00,218.0,40.97,78.76,12.25,46.3,151.32,38.36,1.14,12.19,46.98,Historical,2015,7,21,1,202,0,0,2
2015-07-22 00:00:00,165.0,38.97,85.89,19.43,41.41,132.19,36.49,2.73,20.43,44.49,Historical,2015,7,22,2,203,0,0,2
2015-07-23 00:00:00,155.0,34.02,81.25,11.59,39.98,116.55,33.95,2.42,16.71,49.72,Historical,2015,7,23,3,204,0,0,2
2015-07-24 00:00:00,154.0,46.13,94.49,9.1,43.99,146.4,37.38,0.98,16.01,47.11,Historical,2015,7,24,4,205,0,0,2
2015-07-25 00:00:00,184.0,46.01,97.0,10.2,42.86,141.1,37.05,1.0,15.58,45.9,Historical,2015,7,25,5,206,0,1,2
2015-07-26 00:00:00,150.0,29.81,86.01,8.06,30.66,106.81,33.05,0.81,15.09,40.73,Historical,2015,7,26,6,207,0,1,2
2015-07-27 00:00:00,125.0,22.82,53.28,10.02,33.21,113.43,30.92,0.83,12.69,36.65,Historical,2015,7,27,0,208,0,0,2
2015-07-28 00:00:00,160.0,24.69,51.98,10.03,40.25,127.68,28.99,0.74,7.61,38.49,Historical,2015,7,28,1,209,0,0,2
2015-07-29 00:00:00,142.0,29.04,56.7,12.18,35.69,126.64,28.56,0.66,9.68,35.89,Historical,2015,7,29,2,210,0,0,2
2015-07-30 00:00:00,181.0,25.76,47.91,13.51,32.96,105.81,29.31,1.2,9.49,26.26,Historical,2015,7,30,3,211,0,0,2
2015-07-31 00:00:00,196.0,37.85,122.18,27.39,35.9,119.1,25.17,1.6,9.7,36.57,Historical,2015,7,31,4,212,0,0,2
2015-08-01 00:00:00,181.0,41.32,126.33,29.5,35.14,139.85,23.1,1.08,10.8,41.27,Historical,2015,8,1,5,213,0,1,2
2015-08-02 00:00:00,213.0,47.81,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,Historical,2015,8,2,6,214,0,1,2
2015-08-03 00:00:00,175.0,56.02,154.28,28.95,40.17,129.29,30.76,0.78,8.75,45.97,Historical,2015,8,3,0,215,0,0,2
2015-08-04 00:00:00,184.0,54.46,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,Historical,2015,8,4,1,216,0,0,2
2015-08-05 00:00:00,228.0,59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,Historical,2015,8,5,2,217,0,0,2
2015-08-06 00:00:00,214.0,65.47,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,Historical,2015,8,6,3,218,0,0,2
2015-08-07 00:00:00,254.0,64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,Historical,2015,8,7,4,219,0,0,2
2015-08-08 00:00:00,258.0,70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,Historical,2015,8,8,5,220,0,1,2
2015-08-09 00:00:00,244.0,55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,Historical,2015,8,9,6,221,0,1,2
2015-08-10 00:00:00,209.0,82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,Historical,2015,8,10,0,222,0,0,2
2015-08-11 00:00:00,283.0,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,Historical,2015,8,11,1,223,0,0,2
2015-08-12 00:00:00,223.0,52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,Historical,2015,8,12,2,224,0,0,2
2015-08-13 00:00:00,205.0,61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,Historical,2015,8,13,3,225,0,0,2
2015-08-14 00:00:00,252.0,65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,Historical,2015,8,14,4,226,0,0,2
2015-08-15 00:00:00,198.0,51.4,91.81,15.68,44.4,157.69,33.42,0.94,10.53,44.93,Historical,2015,8,15,5,227,0,1,2
2015-08-16 00:00:00,197.0,55.71,93.33,37.6,48.39,187.78,33.29,1.06,10.46,44.79,Historical,2015,8,16,6,228,0,1,2
2015-08-17 00:00:00,184.0,61.84,134.2,28.12,44.41,148.85,29.73,1.09,11.22,45.05,Historical,2015,8,17,0,229,0,0,2
2015-08-18 00:00:00,197.0,60.65,126.2,18.21,56.15,133.24,32.71,1.02,12.39,48.86,Historical,2015,8,18,1,230,0,0,2
2015-08-19 00:00:00,140.0,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,Historical,2015,8,19,2,231,0,0,2
2015-08-20 00:00:00,232.0,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,Historical,2015,8,20,3,232,0,0,2
2015-08-21 00:00:00,271.0,50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,Historical,2015,8,21,4,233,0,0,2
2015-08-22 00:00:00,207.0,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,Historical,2015,8,22,5,234,0,1,2
2015-08-23 00:00:00,127.0,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,Historical,2015,8,23,6,235,0,1,2
2015-08-24 00:00:00,123.0,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,Historical,2015,8,24,0,236,0,0,2
2015-08-25 00:00:00,175.0,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,Historical,2015,8,25,1,237,0,0,2
2015-08-26 00:00:00,245.0,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,Historical,2015,8,26,2,238,0,0,2
2015-08-27 00:00:00,248.0,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,Historical,2015,8,27,3,239,0,0,2
2015-08-28 00:00:00,247.0,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,Historical,2015,8,28,4,240,0,0,2
2015-08-29 00:00:00,292.0,68.53,260.48,35.03,49.3,91.78,31.16,1.09,11.11,65.56,Historical,2015,8,29,5,241,0,1,2
2015-08-30 00:00:00,266.0,57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,Historical,2015,8,30,6,242,0,1,2
2015-08-31 00:00:00,288.0,51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,Historical,2015,8,31,0,243,0,0,2
2015-09-01 00:00:00,210.0,73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,Historical,2015,9,1,1,244,0,0,3
2015-09-02 00:00:00,298.0,97.63,318.24,31.64,29.16,66.15,18.6,1.14,10.79,72.47,Historical,2015,9,2,2,245,0,0,3
2015-09-03 00:00:00,315.0,99.5,278.36,33.04,35.31,67.05,17.86,1.17,9.82,72.94,Historical,2015,9,3,3,246,0,0,3
2015-09-04 00:00:00,368.0,97.31,284.54,50.0,41.7,90.18,23.02,1.36,14.94,71.5,Historical,2015,9,4,4,247,0,0,3
2015-09-05 00:00:00,266.0,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,Historical,2015,9,5,5,248,0,1,3
2015-09-06 00:00:00,174.0,61.69,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,Historical,2015,9,6,6,249,0,1,3
2015-09-07 00:00:00,199.0,55.19,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,Historical,2015,9,7,0,250,0,0,3
2015-09-08 00:00:00,217.0,63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,Historical,2015,9,8,1,251,0,0,3
2015-09-09 00:00:00,238.0,58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,Historical,2015,9,9,2,252,0,0,3
2015-09-10 00:00:00,230.0,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,Historical,2015,9,10,3,253,0,0,3
2015-09-11 00:00:00,218.0,67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,Historical,2015,9,11,4,254,0,0,3
2015-09-12 00:00:00,226.0,87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,Historical,2015,9,12,5,255,0,1,3
2015-09-13 00:00:00,202.0,84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,Historical,2015,9,13,6,256,0,1,3
2015-09-14 00:00:00,274.0,111.58,236.34,22.48,60.71,75.63,43.99,1.51,10.43,79.29,Historical,2015,9,14,0,257,0,0,3
2015-09-15 00:00:00,289.0,108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,Historical,2015,9,15,1,258,0,0,3
2015-09-16 00:00:00,235.0,91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,Historical,2015,9,16,2,259,0,0,3
2015-09-17 00:00:00,285.0,104.85,250.21,23.06,60.96,73.86,48.13,1.4,11.68,85.86,Historical,2015,9,17,3,260,0,0,3
2015-09-18 00:00:00,209.0,56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,Historical,2015,9,18,4,261,0,0,3
2015-09-19 00:00:00,132.0,67.62,125.24,19.82,49.83,58.37,47.21,1.14,9.75,51.78,Historical,2015,9,19,5,262,0,1,3
2015-09-20 00:00:00,179.0,64.38,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,Historical,2015,9,20,6,263,0,1,3
2015-09-21 00:00:00,136.0,45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,48.02,Historical,2015,9,21,0,264,0,0,3
2015-09-22 00:00:00,104.0,35.75,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,Historical,2015,9,22,1,265,0,0,3
2015-09-23 00:00:00,95.0,34.89,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,Historical,2015,9,23,2,266,0,0,3
2015-09-24 00:00:00,175.0,63.06,187.9,40.7,39.16,72.85,18.24,1.21,13.26,48.78,Historical,2015,9,24,3,267,0,0,3
2015-09-25 00:00:00,290.0,82.39,222.71,53.19,45.09,89.84,22.95,1.5,11.8,53.1,Historical,2015,9,25,4,268,0,0,3
2015-09-26 00:00:00,282.0,88.08,254.8,66.49,45.96,103.63,29.98,1.63,11.17,54.87,Historical,2015,9,26,5,269,0,1,3
2015-09-27 00:00:00,298.0,89.75,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,Historical,2015,9,27,6,270,0,1,3
2015-09-28 00:00:00,240.0,69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,Historical,2015,9,28,0,271,0,0,3
2015-09-29 00:00:00,188.0,68.34,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,Historical,2015,9,29,1,272,0,0,3
2015-09-30 00:00:00,187.0,61.08,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,Historical,2015,9,30,2,273,0,0,3
2015-10-01 00:00:00,230.0,85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,Historical,2015,10,1,3,274,0,0,3
2015-10-02 00:00:00,286.0,97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,Historical,2015,10,2,4,275,0,0,3
2015-10-03 00:00:00,266.0,103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,Historical,2015,10,3,5,276,0,1,3
2015-10-04 00:00:00,369.0,145.97,335.82,62.2,62.84,99.01,34.91,2.26,15.08,44.92,Historical,2015,10,4,6,277,0,1,3
2015-10-05 00:00:00,375.0,180.52,347.95,80.34,75.42,116.95,36.94,3.15,17.32,45.8,Historical,2015,10,5,0,278,0,0,3
2015-10-06 00:00:00,411.0,151.57,355.56,71.68,65.07,105.02,41.76,2.19,11.35,42.22,Historical,2015,10,6,1,279,0,0,3
2015-10-07 00:00:00,383.0,144.04,305.35,25.78,57.05,78.07,37.01,1.73,11.15,49.32,Historical,2015,10,7,2,280,0,0,3
2015-10-08 00:00:00,388.0,148.44,291.66,35.13,58.32,80.91,29.59,1.96,12.13,66.62,Historical,2015,10,8,3,281,0,0,3
2015-10-09 00:00:00,351.0,130.22,284.27,56.83,65.15,105.26,27.47,2.5,15.27,63.16,Historical,2015,10,9,4,282,0,0,3
2015-10-10 00:00:00,320.0,147.71,287.93,100.27,61.29,117.2,29.69,2.48,13.94,58.24,Historical,2015,10,10,5,283,0,1,3
2015-10-11 00:00:00,296.0,111.34,246.3,87.94,51.83,116.75,30.83,2.02,12.01,62.02,Historical,2015,10,11,6,284,0,1,3
2015-10-12 00:00:00,312.0,100.7,232.58,74.45,52.92,120.68,33.46,1.98,14.75,65.55,Historical,2015,10,12,0,285,0,0,3
2015-10-13 00:00:00,260.0,97.67,189.31,25.13,48.92,64.57,35.14,1.89,11.84,73.28,Historical,2015,10,13,1,286,0,0,3
2015-10-14 00:00:00,204.0,75.81,155.25,14.33,43.47,53.25,28.75,1.61,10.89,67.89,Historical,2015,10,14,2,287,0,0,3
2015-10-15 00:00:00,218.0,95.24,199.77,42.32,60.8,100.2,31.11,2.13,10.84,77.91,Historical,2015,10,15,3,288,0,0,3
2015-10-16 00:00:00,356.0,148.29,301.61,60.16,68.24,105.17,33.05,2.07,11.98,84.74,Historical,2015,10,16,4,289,0,0,3
2015-10-17 00:00:00,388.0,90.66,137.89,38.65,20.29,55.07,6.78,1.62,7.56,44.21,Historical,2015,10,17,5,290,0,1,3
2015-10-18 00:00:00,298.0,156.71,263.15,27.5,41.09,62.19,21.49,1.63,10.14,71.1,Historical,2015,10,18,6,291,0,1,3
2015-10-19 00:00:00,392.0,170.28,312.88,56.52,61.67,97.82,33.27,2.08,16.24,92.96,Historical,2015,10,19,0,292,0,0,3
2015-10-20 00:00:00,428.0,198.1,336.47,91.29,74.62,155.1,36.75,2.17,16.73,101.74,Historical,2015,10,20,1,293,0,0,3
2015-10-21 00:00:00,384.0,158.04,265.39,23.76,46.9,69.79,37.48,2.98,15.64,79.5,Historical,2015,10,21,2,294,0,0,3
2015-10-22 00:00:00,292.0,116.98,213.49,24.37,32.96,54.18,22.53,2.6,13.27,48.74,Historical,2015,10,22,3,295,0,0,3
2015-10-23 00:00:00,343.0,143.73,289.01,54.93,67.38,104.71,30.27,2.05,21.35,69.55,Historical,2015,10,23,4,296,0,0,3
2015-10-24 00:00:00,383.0,169.22,341.7,90.18,71.38,122.15,34.26,3.07,18.2,47.92,Historical,2015,10,24,5,297,0,1,3
2015-10-25 00:00:00,374.0,147.65,281.8,33.05,56.46,81.78,28.26,1.78,13.81,65.83,Historical,2015,10,25,6,298,0,1,3
2015-10-26 00:00:00,263.0,101.61,214.37,23.78,47.8,61.15,23.85,1.58,20.57,85.73,Historical,2015,10,26,0,299,0,0,3
2015-10-27 00:00:00,334.0,113.2,260.46,30.2,49.25,75.03,26.14,1.74,21.2,63.88,Historical,2015,10,27,1,300,0,0,3
2015-10-28 00:00:00,333.0,112.89,254.24,32.12,43.78,74.53,22.81,2.07,18.61,71.98,Historical,2015,10,28,2,301,0,0,3
2015-10-29 00:00:00,262.0,95.72,183.08,25.74,57.74,77.86,25.55,1.89,24.29,73.26,Historical,2015,10,29,3,302,0,0,3
2015-10-30 00:00:00,236.0,108.4,156.58,24.98,42.63,55.71,28.72,2.29,18.92,60.56,Historical,2015,10,30,4,303,0,0,3
2015-10-31 00:00:00,340.0,245.97,274.06,36.55,35.11,58.72,35.77,1.74,17.66,42.32,Historical,2015,10,31,5,304,0,1,3
2015-11-01 00:00:00,415.0,277.53,379.38,60.39,60.17,94.74,51.64,2.41,28.58,84.99,Historical,2015,11,1,6,305,0,1,3
2015-11-02 00:00:00,420.0,232.4,361.0,67.14,68.4,115.98,42.75,2.05,31.66,136.67,Historical,2015,11,2,0,306,0,0,3
2015-11-03 00:00:00,407.0,244.78,385.66,51.06,82.74,112.71,45.66,2.09,29.19,99.91,Historical,2015,11,3,1,307,0,0,3
2015-11-04 00:00:00,454.0,293.49,401.49,105.88,87.47,137.62,56.81,2.54,31.58,114.43,Historical,2015,11,4,2,308,0,0,3
2015-11-05 00:00:00,388.0,161.78,234.94,44.61,63.78,97.34,45.99,1.76,21.21,75.71,Historical,2015,11,5,3,309,0,0,3
2015-11-06 00:00:00,276.0,153.33,260.04,35.14,58.13,86.38,46.52,2.56,20.9,69.95,Historical,2015,11,6,4,310,0,0,3
2015-11-07 00:00:00,483.0,353.86,496.61,42.74,86.59,117.97,67.43,2.76,19.96,107.69,Historical,2015,11,7,5,311,0,1,3
2015-11-08 00:00:00,451.0,217.55,356.92,32.59,75.98,98.5,49.64,2.84,31.77,103.4,Historical,2015,11,8,6,312,0,1,3
2015-11-09 00:00:00,378.0,201.44,364.2,88.69,79.2,134.41,55.64,2.01,40.75,108.12,Historical,2015,11,9,0,313,0,0,3
2015-11-10 00:00:00,439.0,249.95,452.96,88.06,84.89,150.79,69.34,2.64,33.72,115.45,Historical,2015,11,10,1,314,0,0,3
2015-11-11 00:00:00,431.0,219.68,408.52,24.64,55.72,71.78,48.34,1.5,25.96,89.58,Historical,2015,11,11,2,315,0,0,3
2015-11-12 00:00:00,421.0,258.48,398.16,30.46,54.69,81.68,47.57,1.84,28.58,75.26,Historical,2015,11,12,3,316,0,0,3
2015-11-13 00:00:00,454.0,291.66,469.38,27.58,61.66,84.27,50.58,1.75,21.15,101.14,Historical,2015,11,13,4,317,0,0,3
2015-11-14 00:00:00,450.0,221.68,377.4,19.84,60.05,69.37,48.04,1.72,21.27,90.08,Historical,2015,11,14,5,318,0,1,3
2015-11-15 00:00:00,367.0,214.24,342.13,49.66,83.62,95.98,49.4,2.1,22.68,101.15,Historical,2015,11,15,6,319,0,1,3
2015-11-16 00:00:00,383.0,184.02,323.56,81.18,85.03,129.22,60.07,2.26,21.27,94.79,Historical,2015,11,16,0,320,0,0,3
2015-11-17 00:00:00,347.0,136.22,280.47,44.56,57.11,77.4,41.89,2.1,17.53,71.44,Historical,2015,11,17,1,321,0,0,3
2015-11-18 00:00:00,369.0,188.09,367.46,74.07,74.39,118.88,45.24,2.3,21.78,86.88,Historical,2015,11,18,2,322,0,0,3
2015-11-19 00:00:00,392.0,238.69,397.16,106.26,96.62,150.98,55.18,2.87,25.59,101.68,Historical,2015,11,19,3,323,0,0,3
2015-11-20 00:00:00,455.0,271.42,470.08,139.98,101.44,164.44,64.78,3.28,26.81,124.74,Historical,2015,11,20,4,324,0,0,3
2015-11-21 00:00:00,450.0,293.73,467.32,102.06,97.76,144.12,63.08,2.96,23.06,114.3,Historical,2015,11,21,5,325,0,1,3
2015-11-22 00:00:00,478.0,247.27,450.96,101.94,92.32,146.25,63.4,2.73,20.77,116.29,Historical,2015,11,22,6,326,0,1,3
2015-11-23 00:00:00,431.0,266.95,419.98,123.99,105.29,164.08,74.83,3.49,24.92,132.26,Historical,2015,11,23,0,327,0,0,3
2015-11-24 00:00:00,440.0,241.61,424.09,115.23,88.74,165.41,67.9,2.6,19.65,113.35,Historical,2015,11,24,1,328,0,0,3
2015-11-25 00:00:00,376.0,149.14,312.85,33.11,54.63,83.28,35.62,1.98,15.97,81.11,Historical,2015,11,25,2,329,0,0,3
2015-11-26 00:00:00,347.0,182.5,317.46,91.98,69.29,144.14,40.68,1.84,21.35,93.71,Historical,2015,11,26,3,330,0,0,3
2015-11-27 00:00:00,343.0,193.58,343.26,60.96,71.35,121.32,57.48,1.71,19.49,90.46,Historical,2015,11,27,4,331,0,0,3
2015-11-28 00:00:00,362.0,172.89,294.29,32.3,47.21,73.76,60.1,1.43,17.09,70.51,Historical,2015,11,28,5,332,0,1,3
2015-11-29 00:00:00,319.0,190.46,342.59,64.72,51.84,99.82,59.13,1.88,20.73,67.97,Historical,2015,11,29,6,333,0,1,3
2015-11-30 00:00:00,425.0,282.76,419.33,116.54,78.48,159.5,73.94,2.51,24.51,131.34,Historical,2015,11,30,0,334,0,0,3
2015-12-01 00:00:00,400.0,183.28,371.83,56.71,83.03,118.88,57.35,1.77,16.48,93.52,Historical,2015,12,1,1,335,0,0,0
2015-12-02 00:00:00,386.0,170.74,399.64,61.75,95.99,132.93,52.71,1.87,19.04,88.0,Historical,2015,12,2,2,336,0,0,0
2015-12-03 00:00:00,385.0,190.14,412.29,43.24,92.91,109.61,52.48,1.74,19.24,86.19,Historical,2015,12,3,3,337,0,0,0
2015-12-04 00:00:00,392.0,186.64,352.14,64.77,79.52,113.72,43.76,2.28,20.76,88.93,Historical,2015,12,4,4,338,0,0,0
2015-12-05 00:00:00,428.0,282.01,433.03,154.15,121.11,196.54,68.78,3.4,31.36,129.79,Historical,2015,12,5,5,339,0,1,0
2015-12-06 00:00:00,394.0,218.22,439.01,129.37,113.45,178.2,75.74,3.24,34.05,122.22,Historical,2015,12,6,6,340,0,1,0
2015-12-07 00:00:00,440.0,249.8,421.49,73.33,103.77,136.43,81.3,3.07,22.34,103.29,Historical,2015,12,7,0,341,0,0,0
2015-12-08 00:00:00,437.0,283.59,478.19,147.22,140.09,204.44,90.35,3.33,23.41,139.79,Historical,2015,12,8,1,342,0,0,0
2015-12-09 00:00:00,431.0,250.69,411.48,82.24,93.99,134.24,61.29,2.74,21.72,131.99,Historical,2015,12,9,2,343,0,0,0
2015-12-10 00:00:00,383.0,211.95,386.66,51.4,78.05,114.36,50.46,2.46,22.11,123.11,Historical,2015,12,10,3,344,0,0,0
2015-12-11 00:00:00,377.0,198.38,410.6,57.61,64.21,116.75,57.97,2.1,18.41,119.41,Historical,2015,12,11,4,345,0,0,0
2015-12-12 00:00:00,379.0,184.12,385.05,47.72,55.01,94.66,49.91,1.91,16.09,122.43,Historical,2015,12,12,5,346,0,1,0
2015-12-13 00:00:00,333.0,135.42,338.3,71.54,63.9,118.56,37.83,2.01,18.89,101.58,Historical,2015,12,13,6,347,0,1,0
2015-12-14 00:00:00,314.0,118.6,380.24,56.5,59.09,102.21,38.84,2.7,13.66,79.22,Historical,2015,12,14,0,348,0,0,0
2015-12-15 00:00:00,174.0,88.3,211.0,43.65,40.52,63.37,34.31,1.86,14.88,25.23,Historical,2015,12,15,1,349,0,0,0
2015-12-16 00:00:00,244.0,111.45,294.0,75.23,34.44,90.72,52.2,1.75,14.56,38.16,Historical,2015,12,16,2,350,0,0,0
2015-12-17 00:00:00,308.0,152.24,356.4,54.06,23.07,71.32,59.43,1.89,19.41,29.89,Historical,2015,12,17,3,351,0,0,0
2015-12-18 00:00:00,320.0,136.75,366.0,49.33,25.24,62.42,65.5,1.52,19.87,20.82,Historical,2015,12,18,4,352,0,0,0
2015-12-19 00:00:00,270.0,114.35,320.0,47.8,26.84,56.46,74.04,1.94,13.17,33.06,Historical,2015,12,19,5,353,0,1,0
2015-12-20 00:00:00,320.0,181.67,366.0,100.08,111.18,139.46,126.19,21.22,18.97,20.58,Historical,2015,12,20,6,354,0,1,0
2015-12-21 00:00:00,313.0,135.78,360.4,62.51,78.99,89.78,100.15,29.46,15.59,20.57,Historical,2015,12,21,0,355,0,0,0
2015-12-22 00:00:00,326.0,204.72,391.9,136.41,136.15,180.15,163.07,11.45,23.64,57.16,Historical,2015,12,22,1,356,0,0,0
2015-12-23 00:00:00,459.0,321.52,589.93,110.63,102.69,165.11,108.68,2.94,22.66,111.69,Historical,2015,12,23,2,357,0,0,0
2015-12-24 00:00:00,314.0,129.08,486.66,20.45,55.01,53.4,65.53,30.44,13.43,32.42,Historical,2015,12,24,3,358,0,0,0
2015-12-25 00:00:00,304.0,132.56,294.13,37.27,71.91,91.68,62.62,9.61,17.57,75.29,Historical,2015,12,25,4,359,0,0,0
2015-12-26 00:00:00,310.0,158.69,331.93,52.6,88.96,109.95,69.77,10.3,21.02,88.64,Historical,2015,12,26,5,360,0,1,0
2015-12-27 00:00:00,370.0,187.01,375.13,34.43,90.57,99.66,72.76,11.3,21.41,98.88,Historical,2015,12,27,6,361,0,1,0
2015-12-28 00:00:00,328.0,148.77,332.68,23.26,75.69,71.74,69.14,9.27,20.34,85.96,Historical,2015,12,28,0,362,0,0,0
2015-12-29 00:00:00,331.0,159.67,325.05,33.33,73.11,82.43,60.62,2.32,21.23,82.69,Historical,2015,12,29,1,363,0,0,0
2015-12-30 00:00:00,412.0,233.97,391.19,68.54,87.4,133.08,72.74,1.94,22.31,94.75,Historical,2015,12,30,2,364,0,0,0
2015-12-31 00:00:00,433.0,240.97,389.18,85.66,72.93,131.21,72.69,2.38,24.08,87.26,Historical,2015,12,31,3,365,0,0,0
2016-01-01 00:00:00,463.0,295.71,476.09,86.62,94.04,131.36,79.87,2.42,23.57,108.14,Historical,2016,1,1,4,1,0,0,0
2016-01-02 00:00:00,465.0,239.21,395.29,69.42,81.22,126.63,65.11,2.15,23.33,90.45,Historical,2016,1,2,5,2,0,1,0
2016-01-03 00:00:00,426.0,270.1,484.82,54.41,76.67,101.63,66.4,2.39,19.94,97.03,Historical,2016,1,3,6,3,0,1,0
2016-01-04 00:00:00,496.0,339.8,586.2,124.31,133.95,164.05,73.73,2.97,27.9,91.2,Historical,2016,1,4,0,4,0,0,0
2016-01-05 00:00:00,528.0,318.1,535.3,106.93,118.81,159.99,78.22,2.85,30.24,131.4,Historical,2016,1,5,1,5,0,0,0
2016-01-06 00:00:00,538.0,305.51,524.01,99.0,103.78,150.4,83.7,3.37,25.78,135.04,Historical,2016,1,6,2,6,0,0,0
2016-01-07 00:00:00,535.0,391.54,587.23,167.73,96.36,213.61,105.21,3.39,26.47,186.07,Historical,2016,1,7,3,7,0,0,0
2016-01-08 00:00:00,603.0,339.87,540.86,109.0,67.85,170.76,98.29,2.34,14.19,150.8,Historical,2016,1,8,4,8,0,0,0
2016-01-09 00:00:00,408.0,158.43,324.64,47.9,60.63,103.82,60.24,2.38,17.94,100.54,Historical,2016,1,9,5,9,0,1,0
2016-01-10 00:00:00,368.0,183.24,345.68,85.1,68.86,119.51,62.87,2.14,24.96,130.02,Historical,2016,1,10,6,10,0,1,0
